customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,purchase_decision,Cluster,high_purchase_customer,purchase_label,Cluster_Label
7288,21,0,9,57851,26,5,40.86,0,27,0.56,0,Excellent customer service.,2025-08-09,1,0,0,0,High Value Customer
7289,67,1,6,178418,67,22,68.05,4,6,0.25,0,The website is easy to use.,2025-10-11,1,3,0,1,Other
7290,55,1,3,55863,57,31,35.24,12,2,0.47,0,"Great experience, will shop again!",2025-08-21,1,1,1,1,Low Engagement Customer
7291,68,1,5,91303,81,39,48.43,13,26,0.73,0,Love the products and fast shipping.,2025-09-08,1,2,1,1,Potential Customer
7292,58,1,9,68769,33,26,41.29,9,17,0.13,0,The website is easy to use.,2025-06-25,1,1,1,1,Low Engagement Customer
7293,47,0,0,133588,66,19,58.7,2,22,0.29,0,Excellent customer service.,2025-05-22,1,3,0,0,Other
7294,44,1,9,46547,34,22,34.74,8,30,0.88,0,Excellent customer service.,2025-08-19,1,1,0,1,Low Engagement Customer
7295,59,1,6,75957,53,30,42.63,10,3,0.99,0,Excellent customer service.,2025-07-19,1,2,1,1,Potential Customer
7296,47,1,2,170119,22,37,58.61,12,1,0.7,0,Excellent customer service.,2025-08-18,1,3,1,1,Other
7297,61,0,5,51108,25,10,25.89,3,13,0.09,0,Love the products and fast shipping.,2025-10-18,1,1,0,0,Low Engagement Customer
7298,41,1,8,41580,80,13,51.16,2,9,0.68,0,The website is easy to use.,2025-07-03,1,2,0,0,Potential Customer
7299,18,0,6,82889,37,6,38.18,0,20,0.04,0,"Great experience, will shop again!",2025-08-24,1,0,0,0,High Value Customer
7300,45,1,9,148013,94,44,64.19,14,28,0.82,0,Love the products and fast shipping.,2025-09-13,1,3,1,1,Other
7301,31,1,1,36393,99,37,51.22,13,22,0.02,0,Very satisfied with my purchase.,2025-10-27,1,2,1,1,Potential Customer
7302,58,0,9,64027,72,19,53.54,4,18,0.43,0,"Great experience, will shop again!",2025-05-24,1,2,0,0,Potential Customer
7303,44,0,5,40243,59,17,31.27,4,10,0.15,0,Very satisfied with my purchase.,2025-10-26,1,1,0,0,Low Engagement Customer
7304,43,1,5,51570,60,37,44.7,14,2,0.66,0,Very satisfied with my purchase.,2025-05-06,1,2,1,1,Potential Customer
7305,32,1,2,97997,98,20,66.45,3,21,0.67,0,Excellent customer service.,2025-06-25,1,3,0,0,Other
7306,65,1,1,47391,91,24,53.92,7,25,0.96,0,Very satisfied with my purchase.,2025-08-10,1,2,1,1,Potential Customer
7307,51,0,9,100137,32,32,41.3,12,13,0.15,0,"Great experience, will shop again!",2025-06-14,1,1,1,1,Low Engagement Customer
7308,37,0,9,141723,37,42,52.42,15,25,0.94,0,"Great experience, will shop again!",2025-07-28,1,3,1,1,Other
7309,19,0,8,128913,51,13,65.93,0,25,0.74,0,Good quality and value for money.,2025-08-25,1,0,0,0,High Value Customer
7310,40,1,4,114569,66,18,52.74,3,14,0.78,0,Love the products and fast shipping.,2025-08-26,1,3,0,0,Other
7311,25,1,3,36902,50,15,45.89,4,29,0.46,0,The website is easy to use.,2025-06-06,1,0,0,0,High Value Customer
7312,40,0,2,40922,12,9,37.41,3,27,0.41,0,The website is easy to use.,2025-06-07,1,1,0,0,Low Engagement Customer
7313,53,0,0,67959,94,14,44.46,0,19,0.34,0,Very satisfied with my purchase.,2025-06-13,1,2,0,0,Potential Customer
7314,47,1,9,67442,41,11,50.5,2,18,0.3,0,Excellent customer service.,2025-09-11,1,0,0,0,High Value Customer
7315,54,1,1,47751,40,23,46.61,9,30,0.46,0,Good quality and value for money.,2025-05-24,1,1,1,1,Low Engagement Customer
7316,65,1,9,102964,9,8,51.27,0,3,0.35,0,Good quality and value for money.,2025-05-19,1,1,0,0,Low Engagement Customer
7317,56,0,1,91057,80,43,53.83,15,1,0.66,0,Love the products and fast shipping.,2025-08-12,1,2,1,1,Potential Customer
7318,53,0,1,39669,1,4,28.71,0,20,0.8,0,"Great experience, will shop again!",2025-07-18,1,1,0,0,Low Engagement Customer
7319,27,0,3,21179,84,13,43.16,1,14,0.53,0,Love the products and fast shipping.,2025-10-04,1,0,0,0,High Value Customer
7320,59,0,3,83946,6,26,29.07,11,5,0.39,0,Excellent customer service.,2025-07-23,1,1,1,1,Low Engagement Customer
7321,34,0,9,53384,19,7,43.68,1,9,0.89,0,Very satisfied with my purchase.,2025-05-22,1,0,0,0,High Value Customer
7322,26,1,4,46192,82,24,49.23,6,15,0.48,0,"Great experience, will shop again!",2025-09-03,1,0,1,1,High Value Customer
7323,46,1,1,91612,16,27,37.39,10,27,0.02,0,Very satisfied with my purchase.,2025-08-04,1,1,1,1,Low Engagement Customer
7324,55,1,9,61132,90,27,50.23,7,27,0.31,0,Love the products and fast shipping.,2025-06-09,1,2,1,1,Potential Customer
7325,38,0,4,56798,20,34,32.75,15,6,0.42,0,Good quality and value for money.,2025-05-13,1,1,1,1,Low Engagement Customer
7326,56,1,1,91446,63,32,45.91,10,10,0.14,0,Good quality and value for money.,2025-05-26,1,2,1,1,Potential Customer
7327,56,0,9,70014,62,12,49.24,0,1,0.43,0,Love the products and fast shipping.,2025-08-19,1,2,0,0,Potential Customer
7328,48,0,4,52936,91,38,45.77,12,21,0.04,0,Love the products and fast shipping.,2025-08-30,1,2,1,1,Potential Customer
7329,61,1,9,162324,5,8,52.18,0,30,0.5,0,Excellent customer service.,2025-07-12,1,3,0,0,Other
7330,24,0,9,86564,41,18,43.57,4,4,0.81,0,Love the products and fast shipping.,2025-06-21,1,0,0,0,High Value Customer
7331,36,0,3,67924,55,15,39.46,3,23,0.33,0,Very satisfied with my purchase.,2025-07-06,1,0,0,0,High Value Customer
7332,62,1,4,147271,42,32,53.57,9,16,0.77,0,Very satisfied with my purchase.,2025-10-05,1,3,1,1,Other
7333,23,0,2,86631,10,8,45.7,0,2,0.53,1,Difficult to navigate the website.,2023-12-10,1,0,0,0,High Value Customer
7334,66,0,9,87060,96,37,56.58,11,1,0.86,0,"Great experience, will shop again!",2025-07-25,1,2,1,1,Potential Customer
7335,20,0,5,71474,21,11,33.73,2,18,0.38,0,Love the products and fast shipping.,2025-10-07,1,0,0,0,High Value Customer
7336,33,1,0,73338,85,27,53.58,6,25,0.58,0,Love the products and fast shipping.,2025-08-01,1,2,1,1,Potential Customer
7337,29,1,5,71023,12,22,44.33,9,1,0.21,0,Very satisfied with my purchase.,2025-08-03,1,1,0,1,Low Engagement Customer
7338,37,1,6,92530,2,26,44.09,10,7,0.54,0,Excellent customer service.,2025-07-28,1,1,1,1,Low Engagement Customer
7339,64,1,6,71427,38,28,47.37,10,13,0.83,1,I will not be shopping here again.,2025-04-23,1,1,1,1,Low Engagement Customer
7340,34,0,6,133992,88,31,56.35,8,1,0.3,0,"Great experience, will shop again!",2025-09-15,1,3,1,1,Other
7341,53,0,9,101301,13,18,40.61,6,26,0.6,0,The website is easy to use.,2025-07-02,1,1,0,0,Low Engagement Customer
7342,45,1,5,38036,12,11,21.15,3,13,0.5,0,Good quality and value for money.,2025-08-04,1,1,0,0,Low Engagement Customer
7343,35,1,8,121126,53,26,48.92,7,1,0.57,0,The website is easy to use.,2025-06-17,1,3,1,1,Other
7344,67,1,3,29697,57,34,39.64,13,20,0.92,0,Very satisfied with my purchase.,2025-06-12,1,2,1,1,Potential Customer
7345,66,1,2,107674,75,21,61.83,4,27,0.42,0,"Great experience, will shop again!",2025-06-16,1,3,0,0,Other
7346,18,1,2,87276,5,7,31.08,0,26,0.2,0,"Great experience, will shop again!",2025-05-08,1,0,0,0,High Value Customer
7347,24,0,5,79819,28,14,49.81,4,14,0.14,0,Excellent customer service.,2025-05-12,1,0,0,0,High Value Customer
7348,26,0,7,35281,55,9,38.76,1,8,0.02,0,Love the products and fast shipping.,2025-10-04,1,0,0,0,High Value Customer
7349,38,1,5,31400,52,12,29.4,3,15,0.72,0,The website is easy to use.,2025-06-17,1,0,0,0,High Value Customer
7350,57,0,9,166938,99,36,80.55,8,27,0.52,0,Very satisfied with my purchase.,2025-06-29,1,3,1,1,Other
7351,60,0,8,65656,45,32,36.9,13,6,0.63,0,"Great experience, will shop again!",2025-10-11,1,1,1,1,Low Engagement Customer
7352,57,1,3,59647,20,35,34.46,14,23,0.05,0,Love the products and fast shipping.,2025-05-24,1,1,1,1,Low Engagement Customer
7353,45,0,9,130784,79,26,58.67,5,2,0.06,0,Love the products and fast shipping.,2025-08-12,1,3,1,1,Other
7354,44,0,1,23591,77,10,47.03,0,10,0.36,0,Good quality and value for money.,2025-09-17,1,0,0,0,High Value Customer
7355,38,0,8,108208,54,16,53.38,3,20,0.91,0,Excellent customer service.,2025-06-04,1,0,0,0,High Value Customer
7356,61,0,5,87661,72,31,52.73,10,4,0.07,0,Excellent customer service.,2025-09-29,1,2,1,1,Potential Customer
7357,61,0,0,129099,44,38,50.04,14,18,0.39,0,Excellent customer service.,2025-08-13,1,3,1,1,Other
7358,69,1,5,87787,90,44,48.5,14,17,0.43,0,Excellent customer service.,2025-07-21,1,2,1,1,Potential Customer
7359,59,1,7,56462,48,24,40.16,9,8,0.44,0,Excellent customer service.,2025-05-04,1,1,1,1,Low Engagement Customer
7360,65,0,9,146598,25,42,60.14,15,28,0.35,0,Good quality and value for money.,2025-05-14,1,3,1,1,Other
7361,18,0,2,70484,32,8,42.07,0,18,0.62,0,"Great experience, will shop again!",2025-10-26,1,0,0,0,High Value Customer
7362,39,1,9,144692,29,39,58.4,13,25,0.31,0,"Great experience, will shop again!",2025-06-04,1,3,1,1,Other
7363,28,1,9,101890,71,19,59.41,3,17,0.82,0,The website is easy to use.,2025-08-12,1,0,0,0,High Value Customer
7364,40,1,9,148567,83,34,67.99,9,21,0.93,0,Excellent customer service.,2025-08-16,1,3,1,1,Other
7365,55,1,9,138477,29,12,46.84,0,16,0.25,0,Love the products and fast shipping.,2025-08-13,1,3,0,0,Other
7366,58,0,4,63608,46,16,33.02,4,25,0.76,0,Love the products and fast shipping.,2025-08-24,1,1,0,0,Low Engagement Customer
7367,68,0,5,52758,30,6,31.33,0,30,0.19,0,Love the products and fast shipping.,2025-06-14,1,1,0,0,Low Engagement Customer
7368,62,1,2,177592,100,38,82.02,9,28,0.15,0,Good quality and value for money.,2025-06-04,1,3,1,1,Other
7369,39,1,4,98600,6,9,41.85,1,17,0.54,0,Good quality and value for money.,2025-09-11,1,0,0,0,High Value Customer
7370,37,1,1,68117,41,31,42.95,12,13,0.39,0,The website is easy to use.,2025-07-27,1,1,1,1,Low Engagement Customer
7371,27,1,5,34850,87,30,36.06,9,18,0.33,0,Love the products and fast shipping.,2025-09-22,1,2,1,1,Potential Customer
7372,57,1,8,165234,94,23,77.28,2,17,0.85,0,"Great experience, will shop again!",2025-06-03,1,3,1,1,Other
7373,19,1,9,101598,18,11,47.44,1,28,0.87,0,Good quality and value for money.,2025-08-15,1,0,0,0,High Value Customer
7374,59,1,5,77077,12,29,33.16,11,19,0.11,0,Love the products and fast shipping.,2025-10-26,1,1,1,1,Low Engagement Customer
7375,36,1,9,146092,53,20,63.17,4,3,0.73,1,"Poor quality, item broke after a week.",2023-12-19,1,3,0,0,Other
7376,38,1,0,147797,91,46,68.09,14,23,0.74,0,The website is easy to use.,2025-08-25,1,3,1,1,Other
7377,25,1,9,57830,26,17,44.72,6,28,0.99,1,I will not be shopping here again.,2024-09-11,1,0,0,0,High Value Customer
7378,21,1,2,89201,73,16,62.03,1,27,0.75,0,The website is easy to use.,2025-10-15,1,0,0,0,High Value Customer
7379,40,1,9,108503,37,16,50.43,4,26,0.27,0,The website is easy to use.,2025-10-25,1,0,0,0,High Value Customer
7380,59,0,4,103412,82,17,51.88,1,1,0.3,0,Love the products and fast shipping.,2025-07-17,1,2,0,0,Potential Customer
7381,43,0,9,44408,27,24,33.83,10,22,0.6,0,Love the products and fast shipping.,2025-09-30,1,1,1,1,Low Engagement Customer
7382,64,0,1,69879,63,22,53.27,6,27,0.51,0,Excellent customer service.,2025-09-10,1,2,0,1,Potential Customer
7383,48,1,8,104812,90,39,58.24,12,28,0.14,0,"Great experience, will shop again!",2025-08-15,1,2,1,1,Potential Customer
7384,67,0,6,117739,27,17,40.06,4,27,0.27,0,Excellent customer service.,2025-06-11,1,1,0,0,Low Engagement Customer
7385,36,1,1,67818,15,12,39.42,4,12,0.81,0,Love the products and fast shipping.,2025-08-11,1,1,0,0,Low Engagement Customer
7386,29,1,2,48281,64,26,51.12,8,22,0.92,0,Good quality and value for money.,2025-07-21,1,2,1,1,Potential Customer
7387,41,0,9,105578,12,22,41.08,7,8,0.49,0,Love the products and fast shipping.,2025-06-30,1,1,0,1,Low Engagement Customer
7388,55,1,6,54645,90,34,47.53,10,21,0.56,0,The website is easy to use.,2025-06-08,1,2,1,1,Potential Customer
7389,53,0,9,169236,37,15,58.38,2,12,0.13,0,Good quality and value for money.,2025-08-22,1,3,0,0,Other
7390,20,0,1,43023,19,6,40.85,1,4,0.09,1,Difficult to navigate the website.,2024-09-14,1,0,0,0,High Value Customer
7391,29,0,8,68038,55,31,49.49,11,30,0.02,0,Good quality and value for money.,2025-08-09,1,2,1,1,Potential Customer
7392,50,0,4,127382,9,12,50.9,3,5,0.11,1,Difficult to navigate the website.,2024-01-28,1,3,0,0,Other
7393,43,1,2,51367,52,20,43.62,6,4,0.96,0,Excellent customer service.,2025-05-26,1,2,0,0,Potential Customer
7394,54,1,5,57187,65,24,41.26,7,22,0.01,0,Excellent customer service.,2025-05-14,1,2,1,1,Potential Customer
7395,64,1,0,153020,64,22,55.99,3,2,0.79,0,The website is easy to use.,2025-06-06,1,3,0,1,Other
7396,46,0,6,63950,71,29,53.36,9,30,0.04,0,Very satisfied with my purchase.,2025-08-01,1,2,1,1,Potential Customer
7397,67,1,9,164560,1,29,59.47,10,7,0.68,0,Very satisfied with my purchase.,2025-08-30,1,3,1,1,Other
7398,58,1,9,141762,4,28,42.77,10,4,0.04,0,Love the products and fast shipping.,2025-05-24,1,1,1,1,Low Engagement Customer
7399,57,1,3,88948,56,27,45.44,9,19,0.21,0,Love the products and fast shipping.,2025-09-29,1,2,1,1,Potential Customer
7400,28,1,1,52891,72,22,50.22,6,29,0.9,0,Good quality and value for money.,2025-06-04,1,0,0,1,High Value Customer
7401,19,1,9,74500,54,13,39.97,1,16,0.5,0,Good quality and value for money.,2025-06-01,1,0,0,0,High Value Customer
7402,39,1,3,61241,4,19,32.73,7,24,0.56,0,Love the products and fast shipping.,2025-07-28,1,1,0,0,Low Engagement Customer
7403,23,0,3,70627,11,12,29.74,4,20,0.28,1,"Poor quality, item broke after a week.",2025-01-14,1,0,0,0,High Value Customer
7404,28,1,1,20097,69,28,39.73,9,9,0.8,0,Good quality and value for money.,2025-05-04,1,2,1,1,Potential Customer
7405,20,1,1,56809,90,14,46.63,1,24,0.23,0,The website is easy to use.,2025-08-07,1,0,0,0,High Value Customer
7406,65,1,6,164170,93,28,74.76,5,23,0.07,0,Very satisfied with my purchase.,2025-06-20,1,3,1,1,Other
7407,41,1,1,43190,50,9,44.99,1,27,0.65,0,The website is easy to use.,2025-10-07,1,0,0,0,High Value Customer
7408,58,1,5,94388,73,41,52.33,14,7,0.02,0,The website is easy to use.,2025-08-10,1,2,1,1,Potential Customer
7409,19,0,4,70349,21,7,37.72,1,29,0.96,0,Good quality and value for money.,2025-09-20,1,0,0,0,High Value Customer
7410,41,1,9,85642,68,19,45.46,4,11,0.12,0,Love the products and fast shipping.,2025-07-04,1,0,0,0,High Value Customer
7411,41,1,9,61571,77,26,51.2,7,3,0.17,0,"Great experience, will shop again!",2025-10-18,1,2,1,1,Potential Customer
7412,46,0,1,84549,26,22,40.32,7,30,0.63,0,The website is easy to use.,2025-10-01,1,1,0,1,Low Engagement Customer
7413,35,0,9,135595,6,10,51.31,0,25,0.58,0,Very satisfied with my purchase.,2025-07-04,1,0,0,0,High Value Customer
7414,59,0,4,137206,8,37,42.24,14,29,0.69,0,Very satisfied with my purchase.,2025-07-20,1,1,1,1,Low Engagement Customer
7415,33,1,9,69207,15,24,46.72,9,29,0.99,1,I will not be shopping here again.,2024-06-30,1,1,1,1,Low Engagement Customer
7416,47,1,1,73803,99,37,58.9,11,27,0.83,0,Very satisfied with my purchase.,2025-10-27,1,2,1,1,Potential Customer
7417,42,0,4,124193,73,25,61.89,6,1,0.47,0,Good quality and value for money.,2025-06-26,1,3,1,1,Other
7418,29,0,4,137339,18,31,41.78,10,18,0.15,0,"Great experience, will shop again!",2025-10-23,1,1,1,1,Low Engagement Customer
7419,61,0,1,70374,15,31,41.87,12,7,0.33,0,Good quality and value for money.,2025-09-13,1,1,1,1,Low Engagement Customer
7420,19,1,9,126235,46,14,53.18,1,25,0.42,0,Love the products and fast shipping.,2025-09-17,1,0,0,0,High Value Customer
7421,58,1,9,96763,97,23,55.25,3,14,0.34,0,The website is easy to use.,2025-08-12,1,2,1,1,Potential Customer
7422,50,1,4,49513,15,29,41.73,13,26,0.76,0,Love the products and fast shipping.,2025-09-27,1,1,1,1,Low Engagement Customer
7423,41,1,2,130657,61,45,63.74,15,4,0.42,0,Excellent customer service.,2025-06-27,1,3,1,1,Other
7424,65,0,5,88357,96,15,58.59,0,7,0.19,0,"Great experience, will shop again!",2025-06-09,1,2,0,0,Potential Customer
7425,60,0,4,80377,51,37,40.43,14,16,0.16,0,Very satisfied with my purchase.,2025-09-15,1,2,1,1,Potential Customer
7426,66,1,9,154683,12,18,52.97,4,14,0.87,1,Difficult to navigate the website.,2024-06-23,1,3,0,0,Other
7427,33,1,8,137563,73,32,64.52,9,9,0.73,0,"Great experience, will shop again!",2025-05-02,1,3,1,1,Other
7428,39,0,5,54735,60,25,52.57,8,21,1.0,0,"Great experience, will shop again!",2025-10-01,1,2,1,1,Potential Customer
7429,52,1,1,56113,61,37,35.84,13,12,0.27,0,"Great experience, will shop again!",2025-06-14,1,2,1,1,Potential Customer
7430,47,1,9,73574,55,37,53.33,13,10,0.12,0,Love the products and fast shipping.,2025-05-31,1,2,1,1,Potential Customer
7431,68,1,9,101858,75,18,61.33,2,13,0.49,0,Very satisfied with my purchase.,2025-09-13,1,3,0,0,Other
7432,59,1,5,80372,65,25,51.86,8,17,0.23,0,Excellent customer service.,2025-10-15,1,2,1,1,Potential Customer
7433,64,1,5,58168,48,36,48.14,15,28,0.43,0,Very satisfied with my purchase.,2025-07-13,1,2,1,1,Potential Customer
7434,70,0,0,80246,51,12,54.43,1,19,0.46,0,The website is easy to use.,2025-06-07,1,2,0,0,Potential Customer
7435,49,0,9,59047,61,16,43.27,3,12,0.12,0,Good quality and value for money.,2025-07-14,1,2,0,0,Potential Customer
7436,51,0,3,95853,4,16,37.6,6,22,0.18,0,Excellent customer service.,2025-06-28,1,1,0,0,Low Engagement Customer
7437,38,0,8,117320,44,31,45.43,10,25,0.56,0,Good quality and value for money.,2025-05-07,1,3,1,1,Other
7438,47,1,4,73212,30,22,45.24,8,24,0.73,0,Excellent customer service.,2025-10-13,1,1,0,1,Low Engagement Customer
7439,60,1,1,66272,44,40,43.81,15,9,0.1,0,Love the products and fast shipping.,2025-05-13,1,2,1,1,Potential Customer
7440,40,1,5,34816,1,19,21.3,9,26,0.06,0,Good quality and value for money.,2025-10-03,1,1,0,0,Low Engagement Customer
7441,19,0,1,39053,63,10,48.87,1,2,0.44,0,Good quality and value for money.,2025-07-31,1,0,0,0,High Value Customer
7442,57,0,7,50295,30,29,32.75,12,30,0.28,0,"Great experience, will shop again!",2025-05-12,1,1,1,1,Low Engagement Customer
7443,54,0,4,55346,5,6,35.52,2,6,0.04,0,Excellent customer service.,2025-07-09,1,1,0,0,Low Engagement Customer
7444,34,1,4,59397,78,26,42.58,7,13,0.85,0,Very satisfied with my purchase.,2025-05-05,1,2,1,1,Potential Customer
7445,56,0,1,91477,5,7,45.03,1,26,0.95,0,Good quality and value for money.,2025-07-14,1,1,0,0,Low Engagement Customer
7446,50,0,0,139606,55,29,57.55,8,5,0.76,0,The website is easy to use.,2025-10-23,1,3,1,1,Other
7447,41,1,0,141204,12,34,58.3,13,25,0.92,1,Difficult to navigate the website.,2025-02-01,1,3,1,1,Other
7448,48,0,9,117967,77,26,55.2,5,3,0.26,0,Good quality and value for money.,2025-09-14,1,3,1,1,Other
7449,52,0,6,153631,91,36,59.83,9,29,0.5,0,The website is easy to use.,2025-10-05,1,3,1,1,Other
7450,21,1,2,104606,98,14,61.04,0,24,0.07,0,Love the products and fast shipping.,2025-09-27,1,0,0,0,High Value Customer
7451,39,1,8,40228,20,5,33.44,1,16,0.53,0,Love the products and fast shipping.,2025-09-25,1,1,0,0,Low Engagement Customer
7452,50,1,8,68594,72,23,53.39,6,10,0.65,0,Good quality and value for money.,2025-05-29,1,2,1,1,Potential Customer
7453,46,1,7,47245,94,40,41.38,14,20,0.41,0,Very satisfied with my purchase.,2025-09-14,1,2,1,1,Potential Customer
7454,57,0,1,27520,5,28,18.55,13,24,0.01,0,Very satisfied with my purchase.,2025-09-23,1,1,1,1,Low Engagement Customer
7455,50,0,6,86425,79,17,47.03,2,23,0.67,0,Love the products and fast shipping.,2025-08-01,1,2,0,0,Potential Customer
7456,43,1,9,73787,85,32,58.87,9,22,0.81,0,Love the products and fast shipping.,2025-07-09,1,2,1,1,Potential Customer
7457,60,1,4,116728,61,15,49.17,2,12,0.89,0,Love the products and fast shipping.,2025-07-29,1,3,0,0,Other
7458,43,0,9,56956,52,31,35.2,11,16,0.3,0,Very satisfied with my purchase.,2025-07-10,1,1,1,1,Low Engagement Customer
7459,23,1,8,128138,2,14,55.05,3,7,0.26,1,"Poor quality, item broke after a week.",2024-04-21,1,0,0,0,High Value Customer
7460,48,0,1,58935,94,24,53.16,5,28,0.9,0,"Great experience, will shop again!",2025-05-12,1,2,1,1,Potential Customer
7461,34,1,8,71577,86,16,43.21,1,6,0.07,0,Good quality and value for money.,2025-10-23,1,0,0,0,High Value Customer
7462,61,1,4,151873,8,20,55.95,6,27,0.48,1,"Poor quality, item broke after a week.",2024-06-05,1,3,0,0,Other
7463,36,0,5,39969,40,21,28.22,8,8,0.53,0,Excellent customer service.,2025-06-02,1,1,0,0,Low Engagement Customer
7464,28,1,5,20870,47,14,40.82,3,25,0.67,0,"Great experience, will shop again!",2025-05-19,1,0,0,0,High Value Customer
7465,63,0,2,154118,69,29,69.54,7,14,0.66,0,Very satisfied with my purchase.,2025-06-17,1,3,1,1,Other
7466,51,1,8,166172,62,22,69.13,3,8,0.13,0,Love the products and fast shipping.,2025-08-05,1,3,0,1,Other
7467,31,0,4,72851,7,23,34.78,9,24,0.28,0,Love the products and fast shipping.,2025-05-25,1,1,1,1,Low Engagement Customer
7468,42,1,5,44179,71,15,40.11,3,20,0.5,0,Good quality and value for money.,2025-08-07,1,0,0,0,High Value Customer
7469,40,0,4,65766,34,31,45.95,13,3,0.11,0,Very satisfied with my purchase.,2025-09-10,1,1,1,1,Low Engagement Customer
7470,60,1,5,59850,100,16,45.75,2,23,0.22,0,Very satisfied with my purchase.,2025-06-03,1,2,0,0,Potential Customer
7471,29,1,9,75393,99,24,55.58,4,10,0.92,0,Good quality and value for money.,2025-07-09,1,2,1,1,Potential Customer
7472,62,1,8,152900,48,31,60.97,8,1,0.23,0,The website is easy to use.,2025-08-06,1,3,1,1,Other
7473,62,1,4,173282,29,43,63.71,15,11,0.01,0,"Great experience, will shop again!",2025-08-25,1,3,1,1,Other
7474,42,0,5,25653,72,10,42.85,0,15,0.99,1,"Poor quality, item broke after a week.",2024-01-02,1,0,0,0,High Value Customer
7475,65,1,9,79311,1,15,28.67,5,28,0.28,0,Good quality and value for money.,2025-06-18,1,1,0,0,Low Engagement Customer
7476,26,1,9,70289,72,26,52.64,7,4,0.95,0,Love the products and fast shipping.,2025-08-02,1,0,1,1,High Value Customer
7477,35,1,9,99738,27,27,37.34,9,14,0.88,0,Very satisfied with my purchase.,2025-10-22,1,1,1,1,Low Engagement Customer
7478,41,0,7,28764,44,15,32.15,5,6,0.62,0,Excellent customer service.,2025-08-22,1,1,0,0,Low Engagement Customer
7479,68,1,8,82155,1,19,27.57,8,1,0.59,0,Good quality and value for money.,2025-08-29,1,1,0,0,Low Engagement Customer
7480,21,1,1,52100,21,11,42.6,3,21,0.43,0,Good quality and value for money.,2025-10-16,1,0,0,0,High Value Customer
7481,70,1,2,97218,50,23,43.7,7,21,0.99,0,"Great experience, will shop again!",2025-08-04,1,2,1,1,Potential Customer
7482,48,0,5,55626,38,25,36.55,8,28,0.93,0,Good quality and value for money.,2025-06-05,1,1,1,1,Low Engagement Customer
7483,23,1,2,100475,100,19,63.97,1,5,0.54,0,Love the products and fast shipping.,2025-07-19,1,0,0,0,High Value Customer
7484,61,1,9,108226,50,22,46.1,5,22,0.87,0,Good quality and value for money.,2025-10-22,1,3,0,1,Other
7485,27,1,1,27351,68,19,29.47,5,1,0.81,1,Shipping was too slow.,2024-08-12,1,0,0,0,High Value Customer
7486,23,1,8,64685,68,16,46.24,3,15,0.62,0,Love the products and fast shipping.,2025-06-13,1,0,0,0,High Value Customer
7487,66,0,9,70428,64,27,43.21,9,14,0.04,0,"Great experience, will shop again!",2025-09-24,1,2,1,1,Potential Customer
7488,22,0,2,74205,63,14,44.68,2,16,0.62,0,Good quality and value for money.,2025-05-29,1,0,0,0,High Value Customer
7489,24,0,1,27654,17,5,25.41,1,9,0.63,0,Love the products and fast shipping.,2025-09-27,1,0,0,0,High Value Customer
7490,35,1,9,66430,80,15,44.58,2,10,0.05,0,Love the products and fast shipping.,2025-09-10,1,0,0,0,High Value Customer
7491,23,0,4,96136,20,15,51.83,4,25,0.58,0,The website is easy to use.,2025-07-13,1,0,0,0,High Value Customer
7492,25,0,9,59448,77,19,47.42,5,26,0.63,0,The website is easy to use.,2025-10-25,1,0,0,0,High Value Customer
7493,24,1,9,60108,2,13,24.97,4,9,0.71,0,Very satisfied with my purchase.,2025-09-06,1,1,0,0,Low Engagement Customer
7494,34,0,9,101749,57,27,50.73,7,19,0.21,0,Love the products and fast shipping.,2025-07-28,1,0,1,1,High Value Customer
7495,18,0,5,42121,30,6,34.84,0,28,0.11,0,Very satisfied with my purchase.,2025-05-24,1,0,0,0,High Value Customer
7496,50,0,4,113701,25,16,56.5,3,6,0.25,0,Very satisfied with my purchase.,2025-07-24,1,3,0,0,Other
7497,20,1,8,91958,80,17,61.88,1,30,0.05,0,The website is easy to use.,2025-05-19,1,0,0,0,High Value Customer
7498,49,0,4,97776,67,16,52.47,2,27,0.53,0,The website is easy to use.,2025-07-28,1,3,0,0,Other
7499,38,1,5,35096,49,31,39.4,12,5,0.59,0,Excellent customer service.,2025-10-20,1,1,1,1,Low Engagement Customer
7500,46,0,8,110281,92,21,51.94,3,18,0.9,0,Very satisfied with my purchase.,2025-07-09,1,2,0,0,Potential Customer
7501,31,0,4,97869,100,38,68.51,11,23,0.39,0,Love the products and fast shipping.,2025-05-14,1,3,1,1,Other
7502,56,1,9,147140,94,35,73.3,8,28,0.82,0,The website is easy to use.,2025-09-08,1,3,1,1,Other
7503,32,1,5,41661,5,26,27.98,11,10,0.68,0,Very satisfied with my purchase.,2025-07-18,1,1,1,1,Low Engagement Customer
7504,27,0,7,62123,65,21,42.12,5,20,0.61,0,Very satisfied with my purchase.,2025-08-13,1,0,0,0,High Value Customer
7505,22,1,0,134304,83,23,69.87,4,15,0.43,0,Very satisfied with my purchase.,2025-06-16,1,3,1,1,Other
7506,30,0,5,61292,55,15,33.96,3,7,0.64,0,Good quality and value for money.,2025-08-10,1,0,0,0,High Value Customer
7507,47,0,5,55138,63,12,50.89,2,15,0.9,0,Excellent customer service.,2025-07-27,1,2,0,0,Potential Customer
